Age,ID_Victim,ID_Gender,ID_Country,ID_AgeSet,ID_Category
25,5744,1,6,2,2
23,5745,1,6,2,2
22,5746,1,6,2,2
24,5747,1,6,2,2
20,5748,1,6,2,2
21,5749,1,6,2,2
21,5750,1,6,2,2
18,5751,1,6,2,2
27,5752,1,6,2,2
28,5753,1,6,2,2
27,5754,1,6,2,2
34,5755,1,6,2,2
31,5756,1,6,2,2
38,5757,1,6,2,2
35,5758,1,6,2,2
18,5759,1,6,2,2
31,5760,1,6,2,2
22,5761,1,6,2,2
64,5762,2,6,2,2
22,5763,1,6,2,2
48,5764,1,6,2,2
28,5765,1,6,2,2
26,5766,1,6,2,2
21,5767,1,6,2,2
24,5768,1,6,2,2
21,5769,1,6,2,2
20,5770,1,6,2,2
24,5771,1,6,2,2
24,5772,1,6,2,2
30,5773,1,6,2,2
19,5774,1,6,2,2
22,5775,1,6,2,2
19,5776,1,6,2,2
21,5777,1,6,2,2
30,5778,1,6,2,2
33,5779,1,6,2,2
30,5780,2,6,2,2
18,5781,1,6,2,2
34,5782,1,6,2,2
28,5783,1,6,2,2
18,5784,1,6,2,2
40,5785,1,6,2,2
21,5786,1,6,2,2
22,5787,1,6,2,2
20,5788,1,6,2,2
40,5789,1,6,2,2
30,5790,1,6,2,2
31,5791,1,6,2,2
19,5792,1,6,2,2
20,5793,1,6,2,2
24,5794,1,6,2,2
24,5795,1,6,2,2
24,5796,1,6,2,2
18,5797,1,6,2,2
33,5798,1,6,2,2
28,5799,1,6,2,2
34,5800,1,6,2,2
26,5801,1,6,2,2
26,5802,1,6,2,2
23,5803,1,6,2,2
27,5804,1,6,2,2
41,5805,2,6,2,2
23,5806,1,6,2,2
26,5807,1,6,2,2
31,5808,1,6,2,2
22,5809,1,6,2,2
35,5810,1,6,2,2
38,5811,1,6,2,2
28,5812,1,6,2,2
21,5813,1,6,2,2
24,5814,1,6,2,2
20,5815,1,6,2,2
23,5816,1,6,2,2
32,5817,1,6,2,2
23,5818,1,6,2,2
26,5819,1,6,2,2
33,5820,1,6,2,2
22,5821,1,6,2,2
56,5822,1,6,2,2
27,5823,1,6,2,2
28,5824,1,6,2,2
35,5825,1,6,2,2
23,5826,1,6,2,2
29,5827,1,6,2,2
19,5828,1,6,2,2
21,5829,1,6,2,2
21,5830,1,6,2,2
23,5831,1,6,2,2
27,5832,1,6,2,2
23,5833,1,6,2,2
20,5834,1,6,2,2
23,5835,1,6,2,2
18,5836,1,6,2,2
25,5837,1,6,2,2
19,5838,1,6,2,2
19,5839,1,6,2,2
20,5840,1,6,2,2
19,5841,1,6,2,2
22,5842,1,6,2,2
64,5843,1,6,2,2
20,5844,1,6,2,2
24,5845,1,6,2,2
55,5846,1,6,2,2
53,5847,1,6,2,2
44,5848,1,6,2,2
26,5849,1,6,2,2
21,5850,1,6,2,2
21,5851,1,6,2,2
24,5852,1,6,2,2
64,5853,2,6,2,2
28,5854,1,6,2,2
30,5855,1,6,2,2
33,5856,1,6,2,2
19,5857,1,6,2,2
24,5858,1,6,2,2
32,5859,1,6,2,2
70,5860,1,6,2,2
46,5861,1,6,2,2
19,5862,1,6,2,2
50,5863,1,6,2,2
50,5864,1,6,2,2
30,5865,1,6,2,2
20,5866,1,6,2,2
27,5867,1,6,2,2
23,5868,1,6,2,2
21,5869,1,6,2,2
22,5870,1,6,2,2
25,5871,1,6,2,2
43,5872,2,6,2,2
23,5873,1,6,2,2
53,5874,1,6,2,2
21,5875,1,6,2,2
42,5876,1,6,2,2
42,5877,1,6,2,2
23,5878,1,6,2,2
24,5879,2,6,2,2
27,5880,1,6,2,2
22,5881,1,6,2,2
41,5882,1,6,2,2
75,5883,2,6,2,2
33,5884,1,6,2,2
22,5885,1,6,2,2
18,5886,1,6,2,2
25,5887,1,6,2,2
20,5888,1,6,2,2
26,5889,1,6,2,2
22,5890,1,6,2,2
20,5891,1,6,2,2
26,5892,1,6,2,2
22,5893,1,6,2,2
43,5894,1,6,2,2
27,5895,1,6,2,2
32,5896,1,6,2,2
23,5897,1,6,2,2
25,5898,1,6,2,2
20,5899,1,6,2,2
18,5900,1,6,2,2
35,5901,1,6,2,2
45,5902,1,6,2,2
19,5903,1,6,2,2
35,5904,1,6,2,2
25,5905,1,6,2,2
23,5906,1,6,2,2
20,5907,1,6,2,2
24,5908,1,6,2,2
34,5909,2,6,2,2
25,5910,1,6,2,2
33,5911,1,6,2,2
29,5912,1,6,2,2
58,5913,2,6,2,2
45,5914,2,6,2,2
23,5915,1,6,2,2
27,5916,1,6,2,2
19,5917,1,6,2,2
46,5918,1,6,2,2
23,5919,1,6,2,2
19,5920,1,6,2,2
18,5921,1,6,2,2
29,5922,1,6,2,2
24,5923,1,6,2,2
32,5924,1,6,2,2
20,5925,1,6,2,2
19,5926,1,6,2,2
24,5927,1,6,2,2
31,5928,1,6,2,2
32,5929,1,6,2,2
23,5930,1,6,2,2
38,5931,2,6,2,2
20,5932,1,6,2,2
27,5933,1,6,2,2
22,5934,1,6,2,2
25,5935,1,6,2,2
25,5936,1,6,2,2
20,5937,1,6,2,2
25,5938,1,6,2,2
22,5939,1,6,2,2
23,5940,1,6,2,2
22,5941,1,6,2,2
19,5942,1,6,2,2
65,5943,2,6,2,2
32,5944,1,6,2,2
25,5945,1,6,2,2
68,5946,1,6,2,2
19,5947,1,6,2,2
22,5948,1,6,2,2
23,5949,1,6,2,2
20,5950,1,6,2,2
21,5951,1,6,2,2
20,5952,1,6,2,2
20,5953,1,6,2,2
23,5954,1,6,2,2
37,5955,1,6,2,2
46,5956,1,6,2,2
42,5957,2,6,2,2
18,5958,1,6,2,2
29,5959,1,6,2,2
27,5960,1,6,2,2
29,5961,1,6,2,2
20,5962,1,6,2,2
23,5963,1,6,2,2
18,5964,1,6,2,2
18,5965,1,6,2,2
18,5966,1,6,2,2
26,5967,1,6,2,2
20,5968,1,6,2,2
24,5969,1,6,2,2
19,5970,1,6,2,2
24,5971,1,6,2,2
48,5972,2,6,2,2
22,5973,1,6,2,2
18,5974,1,6,2,2
42,5975,1,6,2,2
29,5976,1,6,2,2
22,5977,1,6,2,2
21,5978,1,6,2,2
25,5979,1,6,2,2
21,5980,1,6,2,2
23,5981,1,6,2,2
45,5982,1,6,2,2
21,5983,1,6,2,2
25,5984,1,6,2,2
18,5985,1,6,2,2
32,5986,1,6,2,2
25,5987,1,6,2,2
25,5988,1,6,2,2
21,5989,1,6,2,2
19,5990,1,6,2,2
20,5991,1,6,2,2
24,5992,1,6,2,2
28,5993,1,6,2,2
21,5994,1,6,2,2
18,5995,1,6,2,2
22,5996,1,6,2,2
25,5997,1,6,2,2
23,5998,1,6,2,2
23,5999,1,6,2,2
25,6000,1,6,2,2
21,6001,1,6,2,2
19,6002,1,6,2,2
19,6003,1,6,2,2
20,6004,1,6,2,2
24,6005,1,6,2,2
22,6006,1,6,2,2
19,6007,1,6,2,2
20,6008,1,6,2,2
22,6009,1,6,2,2
24,6010,1,6,2,2
40,6011,1,6,2,2
21,6012,1,6,2,2
28,6013,1,6,2,2
30,6014,1,6,2,2
29,6015,1,6,2,2
21,6016,1,6,2,2
22,6017,1,6,2,2
33,6018,1,6,2,2
21,6019,1,6,2,2
25,6020,1,6,2,2
21,6021,1,6,2,2
20,6022,1,6,2,2
29,6023,1,6,2,2
35,6024,2,6,2,2
48,6025,1,6,2,2
22,6026,1,6,2,2
27,6027,1,6,2,2
34,6028,1,6,2,2
22,6029,1,6,2,2
22,6030,1,6,2,2
24,6031,1,6,2,2
41,6032,1,6,2,2
21,6033,1,6,2,2
32,6034,1,6,2,2
46,6035,1,6,2,2
37,6036,1,6,2,2
39,6037,1,6,2,2
38,6038,1,6,2,2
23,6039,1,6,2,2
20,6040,1,6,2,2
21,6041,1,6,2,2
44,6042,1,6,2,2
27,6043,1,6,2,2
21,6044,1,6,2,2
43,6045,1,6,2,2
21,6046,1,6,2,2
28,6047,1,6,2,2
19,6048,1,6,2,2
37,6049,1,6,2,2
35,6050,1,6,2,2
24,6051,1,6,2,2
29,6052,1,6,2,2
26,6053,1,6,2,2
22,6054,1,6,2,2
24,6055,1,6,2,2
23,6056,1,6,2,2
26,6057,1,6,2,2
25,6058,1,6,2,2
20,6059,1,6,2,2
32,6060,1,6,2,2
43,6061,1,6,2,2
20,6062,1,6,2,2
26,6063,1,6,2,2
19,6064,1,6,2,2
20,6065,1,6,2,2
48,6066,2,6,2,2
27,6067,1,6,2,2
46,6068,2,6,2,2
27,6069,2,6,2,2
34,6070,1,6,2,2
22,6071,1,6,2,2
26,6072,1,6,2,2
20,6073,1,6,2,2
23,6074,1,6,2,2
18,6075,1,6,2,2
19,6076,1,6,2,2
21,6077,1,6,2,2
24,6078,1,6,2,2
26,6079,1,6,2,2
49,6080,1,6,2,2
68,6081,1,6,2,2
19,6082,1,6,2,2
19,6083,1,6,2,2
19,6084,1,6,2,2
20,6085,1,6,2,2
24,6086,1,6,2,2
21,6087,1,6,2,2
37,6088,1,6,2,2
45,6089,2,6,2,2
29,6090,1,6,2,2
22,6091,1,6,2,2
19,6092,1,6,2,2
23,6093,1,6,2,2
28,6094,1,6,2,2
20,6095,1,6,2,2
18,6096,1,6,2,2
30,6097,1,6,2,2
23,6098,1,6,2,2
24,6099,1,6,2,2
22,6100,1,6,2,2
18,6101,1,6,2,2
30,6102,1,6,2,2
22,6103,1,6,2,2
21,6104,1,6,2,2
22,6105,1,6,2,2
32,6106,1,6,2,2
25,6107,1,6,2,2
24,6108,1,6,2,2
23,6109,1,6,2,2
27,6110,1,6,2,2
46,6111,1,6,2,2
31,6112,1,6,2,2
22,6113,1,6,2,2
20,6114,1,6,2,2
21,6115,1,6,2,2
19,6116,1,6,2,2
19,6117,1,6,2,2
18,6118,1,6,2,2
23,6119,1,6,2,2
30,6120,1,6,2,2
25,6121,1,6,2,2
21,6122,1,6,2,2
20,6123,1,6,2,2
19,6124,1,6,2,2
25,6125,1,6,2,2
34,6126,1,6,2,2
38,6127,1,6,2,2
22,6128,1,6,2,2
18,6129,1,6,2,2
19,6130,1,6,2,2
37,6131,2,6,2,2
19,6132,1,6,2,2
29,6133,1,6,2,2
18,6134,1,6,2,2
27,6135,1,6,2,2
24,6136,1,6,2,2
31,6137,1,6,2,2
25,6138,1,6,2,2
22,6139,1,6,2,2
27,6140,1,6,2,2
24,6141,1,6,2,2
31,6142,1,6,2,2
31,6143,1,6,2,2
20,6144,1,6,2,2
29,6145,1,6,2,2
25,6146,1,6,2,2
27,6147,1,6,2,2
18,6148,1,6,2,2
19,6149,1,6,2,2
24,6150,1,6,2,2
24,6151,1,6,2,2
45,6152,2,6,2,2
24,6153,1,6,2,2
38,6154,1,6,2,2
39,6155,1,6,2,2
46,6156,1,6,2,2
20,6157,1,6,2,2
21,6158,1,6,2,2
24,6159,1,6,2,2
22,6160,1,6,2,2
29,6161,1,6,2,2
23,6162,1,6,2,2
22,6163,1,6,2,2
21,6164,1,6,2,2
25,6165,1,6,2,2
25,6166,1,6,2,2
21,6167,1,6,2,2
23,6168,1,6,2,2
19,6169,1,6,2,2
37,6170,1,6,2,2
35,6171,1,6,2,2
33,6172,1,6,2,2
30,6173,1,6,2,2
29,6174,1,6,2,2
24,6175,1,6,2,2
23,6176,1,6,2,2
22,6177,1,6,2,2
20,6178,1,6,2,2
20,6179,1,6,2,2
19,6180,1,6,2,2
33,6181,1,6,2,2
20,6182,1,6,2,2
22,6183,1,6,2,2
31,6184,1,6,2,2
19,6185,1,6,2,2
31,6186,1,6,2,2
36,6187,1,6,2,2
21,6188,1,6,2,2
20,6189,1,6,2,2
21,6190,1,6,2,2
31,6191,1,6,2,2
26,6192,1,6,2,2
47,6193,1,6,2,2
49,6194,1,6,2,2
55,6195,1,6,2,2
26,6196,1,6,2,2
26,6197,1,6,2,2
20,6198,1,6,2,2
26,6199,1,6,2,2
19,6200,1,6,2,2
20,6201,1,6,2,2
22,6202,1,6,2,2
37,6203,2,6,2,2
28,6204,1,6,2,2
20,6205,1,6,2,2
25,6206,1,6,2,2
35,6207,1,6,2,2
30,6208,1,6,2,2
28,6209,1,6,2,2
32,6210,1,6,2,2
37,6211,1,6,2,2
23,6212,1,6,2,2
23,6213,1,6,2,2
29,6214,1,6,2,2
19,6215,1,6,2,2
18,6216,1,6,2,2
18,6217,1,6,2,2
18,6218,1,6,2,2
28,6219,1,6,2,2
23,6220,1,6,2,2
28,6221,1,6,2,2
21,6222,1,6,2,2
28,6223,1,6,2,2
26,6224,1,6,2,2
32,6225,1,6,2,2
24,6226,1,6,2,2
19,6227,1,6,2,2
30,6228,1,6,2,2
21,6229,1,6,2,2
28,6230,1,6,2,2
21,6231,1,6,2,2
36,6232,1,6,2,2
22,6233,1,6,2,2
26,6234,1,6,2,2
22,6235,1,6,2,2
19,6236,1,6,2,2
22,6237,1,6,2,2
25,6238,1,6,2,2
30,6239,1,6,2,2
26,6240,1,6,2,2
28,6241,1,6,2,2
18,6242,1,6,2,2
23,6243,1,6,2,2
24,6244,1,6,2,2
23,6245,1,6,2,2
23,6246,1,6,2,2
38,6247,1,6,2,2
25,6248,1,6,2,2
32,6249,1,6,2,2
21,6250,1,6,2,2
26,6251,1,6,2,2
21,6252,1,6,2,2
25,6253,1,6,2,2
25,6254,1,6,2,2
19,6255,1,6,2,2
18,6256,1,6,2,2
25,6257,1,6,2,2
43,6258,1,6,2,2
67,6259,1,6,2,2
38,6260,1,6,2,2
33,6261,1,6,2,2
23,6262,1,6,2,2
20,6263,1,6,2,2
20,6264,1,6,2,2
20,6265,1,6,2,2
19,6266,1,6,2,2
53,6267,2,6,2,2
30,6268,1,6,2,2
21,6269,1,6,2,2
26,6270,1,6,2,2
20,6271,1,6,2,2
28,6272,1,6,2,2
22,6273,1,6,2,2
25,6274,1,6,2,2
33,6275,1,6,2,2
23,6276,1,6,2,2
18,6277,1,6,2,2
20,6278,1,6,2,2
30,6279,1,6,2,2
25,6280,1,6,2,2
30,6281,1,6,2,2
22,6282,1,6,2,2
30,6283,1,6,2,2
62,6284,1,6,2,2
19,6285,1,6,2,2
21,6286,1,6,2,2
20,6287,1,6,2,2
20,6288,1,6,2,2
25,6289,1,6,2,2
23,6290,1,6,2,2
40,6291,1,6,2,2
22,6292,1,6,2,2
18,6293,1,6,2,2
18,6294,1,6,2,2
20,6295,1,6,2,2
21,6296,1,6,2,2
23,6297,1,6,2,2
22,6298,1,6,2,2
23,6299,1,6,2,2
30,6300,1,6,2,2
22,6301,1,6,2,2
32,6302,1,6,2,2
24,6303,1,6,2,2
22,6304,1,6,2,2
22,6305,1,6,2,2
21,6306,1,6,2,2
26,6307,1,6,2,2
23,6308,1,6,2,2
24,6309,1,6,2,2
19,6310,1,6,2,2
30,6311,1,6,2,2
32,6312,1,6,2,2
18,6313,1,6,2,2
26,6314,1,6,2,2
22,6315,1,6,2,2
18,6316,1,6,2,2
26,6317,1,6,2,2
19,6318,1,6,2,2
41,6319,1,6,2,2
20,6320,1,6,2,2
18,6321,1,6,2,2
21,6322,1,6,2,2
18,6323,1,6,2,2
34,6324,1,6,2,2
26,6325,1,6,2,2
20,6326,1,6,2,2
19,6327,1,6,2,2
29,6328,1,6,2,2
26,6329,1,6,2,2
36,6330,1,6,2,2
29,6331,1,6,2,2
25,6332,1,6,2,2
23,6333,1,6,2,2
22,6334,1,6,2,2
18,6335,1,6,2,2
22,6336,1,6,2,2
22,6337,1,6,2,2
20,6338,1,6,2,2
24,6339,1,6,2,2
19,6340,1,6,2,2
32,6341,1,6,2,2
20,6342,1,6,2,2
22,6343,1,6,2,2
39,6344,1,6,2,2
18,6345,1,6,2,2
36,6346,1,6,2,2
21,6347,1,6,2,2
28,6348,1,6,2,2
19,6349,1,6,2,2
21,6350,1,6,2,2
32,6351,1,6,2,2
30,6352,1,6,2,2
33,6353,1,6,2,2
19,6354,1,6,2,2
25,6355,1,6,2,2
19,6356,1,6,2,2
19,6357,1,6,2,2
45,6358,2,6,2,2
30,6359,1,6,2,2
23,6360,1,6,2,2
21,6361,1,6,2,2
23,6362,1,6,2,2
20,6363,1,6,2,2
19,6364,1,6,2,2
21,6365,1,6,2,2
21,6366,1,6,2,2
23,6367,1,6,2,2
19,6368,1,6,2,2
19,6369,1,6,2,2
29,6370,1,6,2,2
26,6371,1,6,2,2
22,6372,1,6,2,2
27,6373,1,6,2,2
25,6374,1,6,2,2
25,6375,1,6,2,2
20,6376,1,6,2,2
26,6377,1,6,2,2
22,6378,1,6,2,2
19,6379,1,6,2,2
47,6380,1,6,2,2
23,6381,1,6,2,2
27,6382,1,6,2,2
25,6383,1,6,2,2
19,6384,1,6,2,2
18,6385,1,6,2,2
37,6386,1,6,2,2
20,6387,1,6,2,2
23,6388,1,6,2,2
30,6389,1,6,2,2
18,6390,1,6,2,2
24,6391,1,6,2,2
19,6392,1,6,2,2
32,6393,1,6,2,2
30,6394,1,6,2,2
20,6395,1,6,2,2
21,6396,1,6,2,2
28,6397,1,6,2,2
20,6398,1,6,2,2
26,6399,1,6,2,2
46,6400,1,6,2,2
31,6401,1,6,2,2
20,6402,1,6,2,2
18,6403,1,6,2,2
29,6404,1,6,2,2
20,6405,1,6,2,2
30,6406,1,6,2,2
27,6407,1,6,2,2
19,6408,1,6,2,2
20,6409,1,6,2,2
21,6410,1,6,2,2
23,6411,1,6,2,2
20,6412,1,6,2,2
65,6413,2,6,2,2
21,6414,1,6,2,2
20,6415,1,6,2,2
25,6416,1,6,2,2
25,6417,1,6,2,2
20,6418,1,6,2,2
19,6419,1,6,2,2
70,6420,1,6,2,2
21,6421,1,6,2,2
23,6422,1,6,2,2
28,6423,1,6,2,2
25,6424,1,6,2,2
29,6425,1,6,2,2
38,6426,1,6,2,2
25,6427,1,6,2,2
28,6428,1,6,2,2
37,6429,1,6,2,2
30,6430,1,6,2,2
39,6431,1,6,2,2
22,6432,1,6,2,2
22,6433,1,6,2,2
21,6434,1,6,2,2
24,6435,1,6,2,2
23,6436,1,6,2,2
28,6437,1,6,2,2
35,6438,1,6,2,2
20,6439,1,6,2,2
20,6440,1,6,2,2
25,6441,1,6,2,2
27,6442,1,6,2,2
18,6443,1,6,2,2
18,6444,1,6,2,2
27,6445,1,6,2,2
27,6446,1,6,2,2
25,6447,1,6,2,2
21,6448,1,6,2,2
21,6449,1,6,2,2
50,6450,1,6,2,2
27,6451,1,6,2,2
42,6452,1,6,2,2
30,6453,1,6,2,2
44,6454,1,6,2,2
20,6455,1,6,2,2
30,6456,1,6,2,2
24,6457,1,6,2,2
25,6458,1,6,2,2
26,6459,1,6,2,2
24,6460,1,6,2,2
20,6461,1,6,2,2
21,6462,1,6,2,2
20,6463,1,6,2,2
22,6464,1,6,2,2
23,6465,1,6,2,2
40,6466,2,6,2,2
19,6467,1,6,2,2
28,6468,1,6,2,2
40,6469,1,6,2,2
29,6470,1,6,2,2
22,6471,1,6,2,2
22,6472,1,6,2,2
20,6473,1,6,2,2
36,6474,1,6,2,2
23,6475,1,6,2,2
63,6476,1,6,2,2
20,6477,1,6,2,2
20,6478,1,6,2,2
45,6479,1,6,2,2
43,6480,1,6,2,2
42,6481,1,6,2,2
21,6482,1,6,2,2
25,6483,1,6,2,2
20,6484,1,6,2,2
22,6485,1,6,2,2
28,6486,1,6,2,2
30,6487,1,6,2,2
22,6488,1,6,2,2
23,6489,1,6,2,2
22,6490,1,6,2,2
23,6491,1,6,2,2
26,6492,1,6,2,2
27,6493,1,6,2,2
28,6494,1,6,2,2
19,6495,1,6,2,2
21,6496,1,6,2,2
28,6497,1,6,2,2
25,6498,1,6,2,2
21,6499,1,6,2,2
24,6500,1,6,2,2
22,6501,1,6,2,2
21,6502,1,6,2,2
23,6503,1,6,2,2
19,6504,1,6,2,2
31,6505,1,6,2,2
27,6506,1,6,2,2
26,6507,1,6,2,2
26,6508,1,6,2,2
28,6509,1,6,2,2
25,6510,1,6,2,2
24,6511,1,6,2,2
25,6512,1,6,2,2
19,6513,1,6,2,2
33,6514,1,6,2,2
25,6515,1,6,2,2
29,6516,1,6,2,2
33,6517,1,6,2,2
27,6518,1,6,2,2
65,6519,1,6,2,2
50,6520,1,6,2,2
24,6521,1,6,2,2
24,6522,1,6,2,2
21,6523,1,6,2,2
21,6524,1,6,2,2
31,6525,1,6,2,2
26,6526,1,6,2,2
34,6527,1,6,2,2
45,6528,1,6,2,2
20,6529,1,6,2,2
24,6530,1,6,2,2
21,6531,1,6,2,2
19,6532,1,6,2,2
55,6533,1,6,2,2
57,6534,1,6,2,2
20,6535,1,6,2,2
21,6536,1,6,2,2
22,6537,1,6,2,2
20,6538,1,6,2,2
38,6539,1,6,2,2
38,6540,1,6,2,2
38,6541,1,6,2,2
20,6542,1,6,2,2
32,6543,1,6,2,2
19,6544,2,6,2,2
26,6545,1,6,2,2
24,6546,1,6,2,2
21,6547,1,6,2,2
20,6548,1,6,2,2
27,6549,1,6,2,2
37,6550,1,6,2,2
24,6551,1,6,2,2
28,6552,1,6,2,2
30,6553,1,6,2,2
29,6554,1,6,2,2
22,6555,1,6,2,2
18,6556,1,6,2,2
25,6557,1,6,2,2
19,6558,1,6,2,2
35,6559,1,6,2,2
23,6560,1,6,2,2
18,6561,1,6,2,2
18,6562,1,6,2,2
31,6563,1,6,2,2
22,6564,1,6,2,2
29,6565,1,6,2,2
23,6566,1,6,2,2
21,6567,1,6,2,2
26,6568,1,6,2,2
23,6569,1,6,2,2
23,6570,1,6,2,2
25,6571,1,6,2,2
19,6572,1,6,2,2
19,6573,1,6,2,2
22,6574,1,6,2,2
19,6575,1,6,2,2
21,6576,1,6,2,2
22,6577,1,6,2,2
21,6578,1,6,2,2
25,6579,1,6,2,2
25,6580,1,6,2,2
18,6581,1,6,2,2
19,6582,1,6,2,2
18,6583,1,6,2,2
33,6584,1,6,2,2
24,6585,1,6,2,2
70,6586,1,6,2,2
19,6587,1,6,2,2
20,6588,1,6,2,2
23,6589,1,6,2,2
62,6590,1,6,2,2
20,6591,1,6,2,2
20,6592,1,6,2,2
41,6593,1,6,2,2
21,6594,1,6,2,2
20,6595,1,6,2,2
21,6596,1,6,2,2
26,6597,1,6,2,2
29,6598,1,6,2,2
32,6599,1,6,2,2
22,6600,1,6,2,2
20,6601,1,6,2,2
40,6602,1,6,2,2
29,6603,1,6,2,2
20,6604,1,6,2,2
28,6605,1,6,2,2
18,6606,1,6,2,2
18,6607,1,6,2,2
20,6608,1,6,2,2
26,6609,1,6,2,2
50,6610,2,6,2,2
21,6611,1,6,2,2
20,6612,1,6,2,2
21,6613,1,6,2,2
27,6614,1,6,2,2
34,6615,1,6,2,2
41,6616,1,6,2,2
28,6617,1,6,2,2
22,6618,1,6,2,2
50,6619,2,6,2,2
33,6620,1,6,2,2
26,6621,1,6,2,2
18,6622,1,6,2,2
22,6623,1,6,2,2
24,6624,1,6,2,2
20,6625,1,6,2,2
26,6626,1,6,2,2
26,6627,1,6,2,2
21,6628,1,6,2,2
41,6629,1,6,2,2
33,6630,1,6,2,2
72,6631,1,6,2,2
20,6632,1,6,2,2
32,6633,1,6,2,2
44,6634,2,6,2,2
44,6635,1,6,2,2
39,6636,1,6,2,2
30,6637,1,6,2,2
44,6638,1,6,2,2
52,6639,1,6,2,2
28,6640,1,6,2,2
28,6641,1,6,2,2
25,6642,1,6,2,2
57,6643,1,6,2,2
30,6644,1,6,2,2
20,6645,1,6,2,2
20,6646,1,6,2,2
23,6647,1,6,2,2
26,6648,1,6,2,2
28,6649,1,6,2,2
37,6650,1,6,2,2
21,6651,1,6,2,2
21,6652,1,6,2,2
21,6653,1,6,2,2
25,6654,1,6,2,2
19,6655,1,6,2,2
41,6656,1,6,2,2
22,6657,1,6,2,2
44,6658,1,6,2,2
55,6659,1,6,2,2
49,6660,1,6,2,2
40,6661,1,6,2,2
38,6662,1,6,2,2
23,6663,1,6,2,2
45,6664,1,6,2,2
32,6665,1,6,2,2
24,6666,1,6,2,2
24,6667,1,6,2,2
27,6668,1,6,2,2
34,6669,1,6,2,2
19,6670,1,6,2,2
18,6671,1,6,2,2
21,6672,1,6,2,2
24,6673,1,6,2,2
20,6674,1,6,2,2
21,6675,1,6,2,2
51,6676,1,6,2,2
30,6677,1,6,2,2
18,6678,1,6,2,2
24,6679,1,6,2,2
24,6680,1,6,2,2
21,6681,1,6,2,2
25,6682,1,6,2,2
21,6683,1,6,2,2
38,6684,1,6,2,2
26,6685,1,6,2,2
31,6686,1,6,2,2
22,6687,1,6,2,2
21,6688,1,6,2,2
21,6689,1,6,2,2
38,6690,1,6,2,2
33,6691,1,6,2,2
18,6692,1,6,2,2
19,6693,1,6,2,2
22,6694,1,6,2,2
30,6695,1,6,2,2
21,6696,1,6,2,2
42,6697,1,6,2,2
19,6698,1,6,2,2
23,6699,1,6,2,2
23,6700,1,6,2,2
27,6701,1,6,2,2
37,6702,1,6,2,2
39,6703,1,6,2,2
33,6704,1,6,2,2
21,6705,1,6,2,2
20,6706,1,6,2,2
32,6707,1,6,2,2
19,6708,1,6,2,2
18,6709,1,6,2,2
24,6710,1,6,2,2
26,6711,1,6,2,2
26,6712,1,6,2,2
33,6713,1,6,2,2
30,6714,1,6,2,2
33,6715,1,6,2,2
24,6716,1,6,2,2
18,6717,1,6,2,2
19,6718,1,6,2,2
43,6719,1,6,2,2
22,6720,1,6,2,2
24,6721,1,6,2,2
34,6722,1,6,2,2
26,6723,1,6,2,2
26,6724,1,6,2,2
31,6725,1,6,2,2
23,6726,1,6,2,2
23,6727,1,6,2,2
37,6728,1,6,2,2
24,6729,1,6,2,2
20,6730,1,6,2,2
20,6731,1,6,2,2
20,6732,1,6,2,2
20,6733,1,6,2,2
44,6734,1,6,2,2
34,6735,1,6,2,2
30,6736,1,6,2,2
20,6737,1,6,2,2
19,6738,1,6,2,2
18,6739,1,6,2,2
19,6740,1,6,2,2
20,6741,1,6,2,2
22,6742,1,6,2,2
18,6743,1,6,2,2
18,6744,1,6,2,2
31,6745,1,6,2,2
19,6746,1,6,2,2
25,6747,1,6,2,2
26,6748,1,6,2,2
30,6749,1,6,2,2
19,6750,1,6,2,2
39,6751,1,6,2,2
27,6752,1,6,2,2
22,6753,1,6,2,2
23,6754,1,6,2,2
22,6755,1,6,2,2
18,6756,1,6,2,2
22,6757,1,6,2,2
19,6758,1,6,2,2
27,6759,1,6,2,2
26,6760,1,6,2,2
23,6761,1,6,2,2
35,6762,1,6,2,2
31,6763,1,6,2,2
25,6764,1,6,2,2
20,6765,1,6,2,2
20,6766,1,6,2,2
22,6767,1,6,2,2
22,6768,1,6,2,2
25,6769,1,6,2,2
19,6770,1,6,2,2
29,6771,1,6,2,2
30,6772,1,6,2,2
19,6773,1,6,2,2
21,6774,1,6,2,2
24,6775,1,6,2,2
25,6776,1,6,2,2
30,6777,1,6,2,2
33,6778,1,6,2,2
27,6779,1,6,2,2
29,6780,1,6,2,2
31,6781,1,6,2,2
18,6782,1,6,2,2
22,6783,1,6,2,2
23,6784,1,6,2,2
27,6785,1,6,2,2
30,6786,1,6,2,2
28,6787,1,6,2,2
60,6788,1,6,2,2
18,6789,1,6,2,2
18,6790,1,6,2,2
21,6791,1,6,2,2
22,6792,1,6,2,2
23,6793,1,6,2,2
57,6794,1,6,2,2
36,6795,1,6,2,2
31,6796,1,6,2,2
30,6797,1,6,2,2
18,6798,1,6,2,2
22,6799,1,6,2,2
35,6800,1,6,2,2
28,6801,1,6,2,2
19,6802,1,6,2,2
18,6803,1,6,2,2
25,6804,1,6,2,2
25,6805,1,6,2,2
28,6806,1,6,2,2
34,6807,1,6,2,2
19,6808,1,6,2,2
19,6809,1,6,2,2
24,6810,1,6,2,2
20,6811,1,6,2,2
22,6812,1,6,2,2
21,6813,1,6,2,2
34,6814,1,6,2,2
22,6815,1,6,2,2
68,6816,1,6,2,2
30,6817,1,6,2,2
